Analysis group,Analysis number,Analysis name,Subgroup,Subgroup number,Applicability,Study,Study year,GIV Mean,GIV SE,Experimental mean,Experimental SD,Experimental cases,Experimental N,Control mean,Control SD,Control cases,Control N,O-E,Variance,Weight,Mean,CI start,CI end,Footnotes
1,8,Major bleeding at 12 months: sensitivity analysis,,,SUBGROUP_AND_OVERALL,Chahinian 1989,1989,0.0,0.0,0.0,0.0,7,100,0.0,0.0,0,84,0.0,0.0,1.376763,12.623762,0.731575,217.830649,
1,8,Major bleeding at 12 months: sensitivity analysis,,,SUBGROUP_AND_OVERALL,Ciftci 2012,2012,0.0,0.0,0.0,0.0,7,44,0.0,0.0,3,47,0.0,0.0,6.726877,2.492424,0.687123,9.040856,
1,8,Major bleeding at 12 months: sensitivity analysis,,,SUBGROUP_AND_OVERALL,Levine 1994,1994,0.0,0.0,0.0,0.0,1,152,0.0,0.0,2,159,0.0,0.0,1.954949,0.523026,0.047918,5.708827,
1,8,Major bleeding at 12 months: sensitivity analysis,,,SUBGROUP_AND_OVERALL,Maurer 1997,1997,0.0,0.0,0.0,0.0,12,176,0.0,0.0,3,168,0.0,0.0,7.177859,3.818182,1.096815,13.291673,
1,8,Major bleeding at 12 months: sensitivity analysis,,,SUBGROUP_AND_OVERALL,Stanford 1979,1979,0.0,0.0,0.0,0.0,0,12,0.0,0.0,0,12,0.0,0.0,,,,,
1,8,Major bleeding at 12 months: sensitivity analysis,,,SUBGROUP_AND_OVERALL,Zacharski 1984,1984,0.0,0.0,0.0,0.0,88,210,0.0,0.0,30,208,0.0,0.0,82.763552,2.905397,2.012198,4.195079,
1,9,Major bleeding at 12 months (subgroup analysis-lung cancer),Lung cancer (small cell and non-small cell),1,SUBGROUP_AND_OVERALL,Chahinian 1989,1989,0.0,0.0,0.0,0.0,7,100,0.0,0.0,0,84,0.0,0.0,2.752342,12.623762,0.731575,217.830649,
1,9,Major bleeding at 12 months (subgroup analysis-lung cancer),Lung cancer (small cell and non-small cell),1,SUBGROUP_AND_OVERALL,Maurer 1997,1997,0.0,0.0,0.0,0.0,12,176,0.0,0.0,3,168,0.0,0.0,12.404541,3.818182,1.096815,13.291673,
1,9,Major bleeding at 12 months (subgroup analysis-lung cancer),Lung cancer (small cell and non-small cell),1,SUBGROUP_AND_OVERALL,Stanford 1979,1979,0.0,0.0,0.0,0.0,0,12,0.0,0.0,0,12,0.0,0.0,,,,,
1,9,Major bleeding at 12 months (subgroup analysis-lung cancer),Lung cancer (small cell and non-small cell),1,SUBGROUP_AND_OVERALL,Zacharski 1984,1984,0.0,0.0,0.0,0.0,49,142,0.0,0.0,13,143,0.0,0.0,36.605046,3.795775,2.155931,6.682917,
1,9,Major bleeding at 12 months (subgroup analysis-lung cancer),Non-lung cancer,2,SUBGROUP_AND_OVERALL,Levine 1994,1994,0.0,0.0,0.0,0.0,1,152,0.0,0.0,2,159,0.0,0.0,3.848079,0.523026,0.047918,5.708827,
1,9,Major bleeding at 12 months (subgroup analysis-lung cancer),Non-lung cancer,2,SUBGROUP_AND_OVERALL,Zacharski 1984,1984,0.0,0.0,0.0,0.0,39,68,0.0,0.0,17,65,0.0,0.0,44.389993,2.192907,1.388465,3.463422,
1,10,Minor bleeding at 12 months (main analysis),,,SUBGROUP_AND_OVERALL,Chahinian 1989,1989,0.0,0.0,0.0,0.0,29,100,0.0,0.0,3,84,0.0,0.0,17.379132,8.12,2.564061,25.714829,
1,10,Minor bleeding at 12 months (main analysis),,,SUBGROUP_AND_OVERALL,Levine 1994,1994,0.0,0.0,0.0,0.0,7,152,0.0,0.0,3,159,0.0,0.0,13.55283,2.440789,0.64289,9.266683,
1,10,Minor bleeding at 12 months (main analysis),,,SUBGROUP_AND_OVERALL,Maurer 1997,1997,0.0,0.0,0.0,0.0,73,176,0.0,0.0,27,168,0.0,0.0,66.269703,2.580808,1.751614,3.802534,
1,10,Minor bleeding at 12 months (main analysis),,,SUBGROUP_AND_OVERALL,Stanford 1979,1979,0.0,0.0,0.0,0.0,1,12,0.0,0.0,0,12,0.0,0.0,2.798335,3.0,0.134217,67.055684,
1,11,Minor bleeding at 12 months (subgroup analysis-lung cancer),Lung cancer (small cell and non-small cell),1,SUBGROUP_AND_OVERALL,Chahinian 1989,1989,0.0,0.0,0.0,0.0,29,100,0.0,0.0,3,86,0.0,0.0,18.482101,8.313333,2.6239,26.339232,
1,11,Minor bleeding at 12 months (subgroup analysis-lung cancer),Lung cancer (small cell and non-small cell),1,SUBGROUP_AND_OVERALL,Maurer 1997,1997,0.0,0.0,0.0,0.0,73,176,0.0,0.0,27,168,0.0,0.0,63.905189,2.580808,1.751614,3.802534,
